"","region","avgPov","avgIncome"
"141",5051,17.2875,33859.7916666667
"142",5053,11.7083333333333,42128.7083333333
"143",5055,15.7791666666667,35032.9166666667
"144",5057,22.0291666666667,29677.8333333333
"145",5059,16.5291666666667,34227.9166666667
"146",5061,18.1625,30456.7916666667
"147",5063,16.5416666666667,33818.625
"148",5065,20.2375,28166
"149",5067,24,27953.125
"150",5069,23.3041666666667,32526.625
"151",5071,18.6125,30374.25
"152",5073,25.2666666666667,26357.7916666667
"153",5075,21.225,29177.8333333333
"154",5077,36.7291666666667,22931.8333333333
"155",5079,27.1458333333333,31414.8333333333
"156",5081,17.5833333333333,32825.2083333333
"157",5083,18.2958333333333,31232.7083333333
"158",5085,11.9166666666667,45024.75
"159",5087,18.25,31563.2083333333
"160",5089,18.7791666666667,29040.3333333333
"161",5091,19.975,34026.5833333333
"162",5093,24.3333333333333,30074.0416666667
"163",5095,27.7625,25373.7083333333
"164",5097,20.3125,29554.375
"165",5099,21.0458333333333,29744.375
"166",5101,22.8375,27196.7916666667
"167",5103,21.1041666666667,31221.125
"168",5105,16.0416666666667,34504.125
"169",5107,35.0125,23510
"170",5109,17.9916666666667,30656.25
"171",5111,23.1833333333333,29231.875
"172",5113,21.1,28090.3333333333
"173",5115,16.9125,35657.4583333333
"174",5117,17.8666666666667,32499.25
"175",5119,15.4875,40825.0416666667
"176",5121,19.2458333333333,29735.7916666667
"177",5123,30.8833333333333,27047.2916666667
"178",5125,9.28333333333333,47858.375
"179",5127,21.1416666666667,28488.6666666667
"180",5129,24.8833333333333,23721.0416666667
"181",5131,16.7833333333333,36551.2083333333
"182",5133,19.9666666666667,31244.4166666667
"183",5135,21.4791666666667,26807.7083333333
"184",5137,21.9208333333333,25555.125
"185",5139,19.1583333333333,34232.4166666667
"186",5141,19.1083333333333,29674.1666666667
"187",5143,15.3541666666667,38651.5833333333
"188",5145,16.7,35698.8333333333
"189",5147,27.0208333333333,24970.1666666667
"190",5149,17.4708333333333,31319.5416666667
"191",6001,11.1583333333333,62425.4583333333
"192",6003,16.7791666666667,42202.125
"193",6005,10.825,47297.125
"194",6007,18.875,36317.125
"195",6009,11.5875,45785.25
"196",6011,14.2458333333333,40307.125
"197",6013,8.6875,69255.7916666667
"198",6015,21.9166666666667,33228.7083333333
"199",6017,8.4,58799.125
"200",6019,23.4541666666667,39079.5416666667
"201",6021,17.2916666666667,36080.75
"202",6023,18.1375,35248.7916666667
"203",6025,23.9541666666667,33213.7083333333
"204",6027,12.2166666666667,40824.0416666667
"205",6029,20.6125,40603.5416666667
"206",6031,20.5333333333333,39702.9583333333
"207",6033,19.0333333333333,33198.1666666667
"208",6035,17.2958333333333,42814.7916666667
"209",6037,17.575,47364.375
"210",6039,20.7416666666667,38919.8333333333
"211",6041,7.30416666666667,77794.5
"212",6043,14.05,38857.1666666667
"213",6045,17.2,38088.4166666667
"214",6047,22.1791666666667,37607.4583333333
"215",6049,19.075,31997.9583333333
"216",6051,9.95833333333333,47571.1666666667
"217",6053,14.5458333333333,50123.1666666667
"218",6055,8.65833333333333,58114.875
"219",6057,9.65,49887
"220",6059,10.8833333333333,63920.7916666667
"221",6061,7.09583333333333,63857.625
"222",6063,12.3375,41360.2083333333
"223",6065,14.0166666666667,48513.0416666667
"224",6067,15.0291666666667,48850.2916666667
"225",6069,10.9166666666667,58066.0416666667
"226",6071,16.5166666666667,46509.9166666667
"227",6073,12.9083333333333,53973.5416666667
"228",6075,11.8416666666667,63304.375
"229",6077,16.5791666666667,45749.625
"230",6079,12.4791666666667,49673.875
"231",6081,6.68333333333333,76184
"232",6083,14.0875,52016.375
"233",6085,8.65416666666667,78765.8333333333
"234",6087,12.7041666666667,56285.625
"235",6089,16.0125,38636.125
"236",6091,11.6541666666667,40234.75
"237",6093,18.1166666666667,33346.8333333333
"238",6095,10.2958333333333,58476.375
"239",6097,9.58333333333333,56152.875
"240",6099,16.4458333333333,43822.3333333333
"241",6101,14.9333333333333,42701.3333333333
"242",6103,18.3208333333333,34285.9166666667
"243",6105,18.0041666666667,31568.2916666667
"244",6107,24.8541666666667,36067.5
"245",6109,13.2,42311.7083333333
"246",6111,9.9375,64257.4166666667
"247",6113,15.3875,48059.875
"248",6115,19.5708333333333,36172.1666666667
"249",8001,11.6625,50261.125
"250",8003,22.0666666666667,32990.4166666667
"251",8005,8.70833333333333,56865.6666666667
"252",8007,13.05,41266.8333333333
"253",8009,18.4625,30097.25
"254",8011,26.8125,30094.9166666667
"255",8013,10.5375,60538.4166666667
"256",8014,5.26470588235294,75925.4117647059
"257",8015,12.375,39413.6666666667
"258",8017,12.1791666666667,41069.8333333333
"259",8019,7.525,58916.2916666667
"260",8021,23.7625,27893.4166666667
"261",8023,28.15,22968.5
"262",8025,38.0625,28007.1666666667
"263",8027,13.6208333333333,40081.0416666667
"264",8029,15.2083333333333,35672.8333333333
"265",8031,16.4875,44180.1666666667
"266",8033,13.5375,35443.25
"267",8035,2.85,92877.4166666667
"268",8037,6.9125,64043.4583333333
"269",8039,5.72083333333333,70823.0833333333
"270",8041,10.7041666666667,50827.6666666667
"271",8043,16.7375,36225.9166666667
"272",8045,8.92083333333333,53227.25
"273",8047,6.65,57147.7916666667
"274",8049,7.98333333333333,50620.2083333333
"275",8051,13.1291666666667,41224.5
"276",8053,9.95833333333333,42570.8333333333
"277",8055,22.8333333333333,27771.25
"278",8057,14.2666666666667,36824.4583333333
"279",8059,6.99583333333333,61582.7083333333
"280",8061,12.7083333333333,35383.4166666667
"281",8063,13.7583333333333,37398.375
"282",8065,12.5041666666667,39926.0833333333
"283",8067,11.1458333333333,47569.6666666667
"284",8069,10.8666666666667,51988
"285",8071,19.4958333333333,32151.9166666667
"286",8073,17.0125,35249.8333333333
"287",8075,14.6458333333333,38093.625
"288",8077,12.8875,42083.125
"289",8079,10.55,40328
"290",8081,10.5958333333333,48916.2916666667
"291",8083,16.7833333333333,36761.3333333333
"292",8085,13.65,39722.375
"293",8087,13.45,38909.2916666667
"294",8089,21.7833333333333,30499.4166666667
"295",8091,8.37083333333333,49689.0833333333
"296",8093,8.02916666666667,55757.2916666667
"297",8095,11.3208333333333,38422.75
"298",8097,5.49583333333333,62805.9166666667
"299",8099,20.1583333333333,32781.4166666667
"300",8101,17.775,35984.2916666667
"301",8103,9.49583333333333,48964.8333333333
"302",8105,18.9875,34073.6666666667
"303",8107,7.00833333333333,56668.875
"304",8109,27.6291666666667,27321.875
"305",8111,15.6583333333333,34616.125
"306",8113,9.32083333333333,51710.5833333333
"307",8115,13.2208333333333,32765.5833333333
"308",8117,7.06666666666667,57237
"309",8119,8.15833333333333,54502.3333333333
"310",8121,12.5583333333333,36872.3333333333
"311",8123,12.1958333333333,48558.0416666667
"312",8125,12.8791666666667,38652
"313",9001,7.84583333333333,70602.7916666667
"314",9003,10.225,56013.25
"315",9005,5.95,61725.9166666667
"316",9007,5.79166666666667,66323.9583333333
"317",9009,10.7875,53651.7916666667
"318",9011,7.925,56352.0833333333
"319",9013,5.9625,66998.9166666667
"320",9015,9.85,49844.125
"321",10001,12.3125,45723.625
"322",10003,9.89166666666667,56385.5
"323",10005,12.05,43630.7083333333
"324",11001,18.176,50980.8
"325",12001,20.0208333333333,36468
"326",12003,16.0333333333333,41428.25
"327",12005,14.3208333333333,39795.25
"328",12007,19.4291666666667,35515.0416666667
"329",12009,11.4375,43361.4583333333
"330",12011,12.3958333333333,45286.875
"331",12013,21.7541666666667,29532.25
"332",12015,10.5625,38875.625
"333",12017,14.75,33320.7916666667
"334",12019,8.575,52472.75
"335",12021,11.4541666666667,50746.625
"336",12023,18.3458333333333,34214.4166666667
"337",12025,23.4666666666667,26313.6666666667
"338",12027,24.8041666666667,30697.125
"339",12029,23.8125,27899.7916666667
"340",12031,14.0708333333333,42886.25
"341",12033,16.6458333333333,38027.125
"342",12035,10.7666666666667,42955.9583333333
"343",12037,20.3791666666667,30774.9583333333
"344",12039,23.1916666666667,31501.5833333333
"345",12041,17.3916666666667,33924.9166666667
"346",12043,18.4541666666667,33416.875
"347",12045,19.8583333333333,33780.5
"348",12047,26.5833333333333,28242.375
"349",12049,25.4,30861.7916666667
"350",12051,22.6541666666667,33772
"351",12053,13.2291666666667,35603.5833333333
"352",12055,17.2416666666667,30875.75
"353",12057,14.5583333333333,43943.8333333333
"354",12059,22.875,30052.5416666667
"355",12061,11.6458333333333,41956.75
"356",12063,20.0583333333333,31975.5416666667
"357",12065,18.9666666666667,34996.2083333333
"358",12067,22.9041666666667,32430.5
"359",12069,12.0541666666667,39664.4583333333
"360",12071,11.9416666666667,42891.6666666667
"361",12073,17.2166666666667,41585.0416666667
"362",12075,19.8125,29906.7083333333
"363",12077,21.2583333333333,32836.4583333333
"364",12079,23.5875,29178.7916666667
"365",12081,12.1541666666667,42159.6666666667
"366",12083,15.9083333333333,34571.9166666667
"367",12085,10.4208333333333,46627.3333333333
"368",12086,18.6761904761905,38600.2380952381
"369",12087,11.5083333333333,46522.5
"370",12089,10.0958333333333,50881.5833333333
"371",12091,10.7208333333333,46576.9166666667
"372",12093,20.0083333333333,31918.625
"373",12095,14.1083333333333,43420.7083333333
"374",12097,14.2458333333333,39647.2916666667
"375",12099,11.9666666666667,46395.9166666667
"376",12101,12.8583333333333,37463.9166666667
"377",12103,12.3625,39804.5
"378",12105,15.7208333333333,37837
"379",12107,22.825,29757.9166666667
"380",12109,8.74583333333333,56454.9583333333
"381",12111,14.6833333333333,38792.9583333333
"382",12113,11.0958333333333,48067.6666666667
"383",12115,9.59166666666667,44692.4583333333
"384",12117,9.79583333333333,51487.3333333333
"385",12119,14.6958333333333,39020.2083333333
"386",12121,19.5625,32175.2083333333
"387",12123,20.5083333333333,32750.7083333333
"388",12125,21.8041666666667,36024.9166666667
"389",12127,14.1333333333333,37254.875
"390",12129,13.5083333333333,42319.7083333333
"391",12131,15.5958333333333,38026.3333333333
"392",12133,20.6833333333333,30817.2083333333
"393",13001,20.575,32342.7916666667
"394",13003,24.4833333333333,27692.5833333333
"395",13005,21.9,29749.0833333333
"396",13007,25.4416666666667,30253.125
"397",13009,21.8666666666667,34596.5416666667
"398",13011,14.5333333333333,39742.8333333333
"399",13013,12.1458333333333,46407.0416666667
"400",13015,12.8916666666667,44582.25
"401",13017,24.2083333333333,28201.625
"402",13019,20.325,31838.5
"403",13021,22.6375,35148.9166666667
"404",13023,18.2208333333333,36200.5833333333
"405",13025,18.9541666666667,33508.625
"406",13027,24.8208333333333,28775.375
"407",13029,10.9666666666667,55170.5416666667
"408",13031,24.0083333333333,32767.0833333333
"409",13033,26.1708333333333,29598.375
"410",13035,16.1333333333333,39456.7916666667
"411",13037,31.7791666666667,26191.2083333333
"412",13039,12.1583333333333,45147.4583333333
"413",13043,24.6458333333333,28091.375
"414",13045,15.9583333333333,41001.2916666667
"415",13047,12.0083333333333,43382.625
"416",13049,23.9291666666667,31081.875
"417",13051,17.725,40469.4166666667
"418",13053,18.075,39157.0833333333
"419",13055,18,31930.9583333333
"420",13057,7.25,63397.9583333333
"421",13059,26.7083333333333,31497.0416666667
"422",13061,32.1375,23607.7916666667
"423",13063,16.675,40274
"424",13065,24.7833333333333,28467.625
"425",13067,9.6625,59178.875
"426",13069,22.9,31233.7916666667
"427",13071,23.525,29591.7916666667
"428",13073,7.3625,61647.6666666667
"429",13075,21.875,29570.625
"430",13077,10.5291666666667,55332.9166666667
"431",13079,17.2041666666667,38669.2083333333
"432",13081,28.6833333333333,27886.875
"433",13083,14.7166666666667,36726.875
"434",13085,10.9166666666667,49812.4583333333
"435",13087,25.0625,29841.8333333333
"436",13089,15.4708333333333,47508.2916666667
"437",13091,22.4291666666667,29671.0833333333
"438",13093,27.0833333333333,28655.4166666667
"439",13095,26.5708333333333,31245.3333333333
"440",13097,11.1,50982.7916666667
"441",13099,28.1916666666667,27158.75
"442",13101,24.0833333333333,30113.5416666667
"443",13103,10.625,52204.1666666667
"444",13105,19.6708333333333,30868.25
"445",13107,26.8583333333333,26589.2083333333
"446",13109,24.8041666666667,29019.0416666667
"447",13111,16.5208333333333,32550.0416666667
"448",13113,5.19166666666667,74947.5
"449",13115,17.2875,37464.625
"450",13117,5.875,77382.1666666667
"451",13119,17.525,33820.0833333333
"452",13121,16.9291666666667,49917.625
"453",13123,16.4416666666667,36044
"454",13125,16.525,33251.9583333333
"455",13127,16.6416666666667,41192.1666666667
"456",13129,14.2833333333333,39394.25
"457",13131,22.9,30736.4166666667
"458",13133,20.7583333333333,35506.0833333333
"459",13135,9.20833333333333,58975.25
"460",13137,13.8875,38323.125
"461",13139,13.8291666666667,46107.5416666667
"462",13141,30.1875,24626.8333333333
"463",13143,17.25,35455.25
"464",13145,9.8,54226.75
"465",13147,17.3791666666667,34718.875
"466",13149,17.7583333333333,35548.125
"467",13151,8.25416666666667,58164.875
"468",13153,12.6875,48522.2083333333
"469",13155,22.7416666666667,31064.2083333333
"470",13157,13.45,44332.25
"471",13159,16.5166666666667,40115.6666666667
"472",13161,20.4833333333333,30451.9583333333
"473",13163,24.9333333333333,27501.2083333333
"474",13165,28.2916666666667,25743.9166666667
"475",13167,27.275,26491.5
"476",13169,12.2416666666667,46080.2083333333
"477",13171,17.0291666666667,36671.3333333333
"478",13173,21.9666666666667,30840.9166666667
"479",13175,21.575,33257.9166666667
"480",13177,10.4958333333333,53988.5833333333
"481",13179,17.5791666666667,36075.4166666667
"482",13181,18.4208333333333,33075.25
"483",13183,20.6125,34033.4583333333
"484",13185,21.325,34556.0416666667
"485",13187,15.025,41297.7916666667
"486",13189,20.6166666666667,33446.5416666667
"487",13191,20.8,31830.375
"488",13193,28.6541666666667,26028.5416666667
"489",13195,15.2,38435.75
"490",13197,23.025,30875.3333333333
"491",13199,20.3833333333333,32145.5833333333
"492",13201,22.9416666666667,30124.25
"493",13205,27.125,28395.9166666667
"494",13207,13.175,45345.7916666667
"495",13209,22.5958333333333,31441.4166666667
"496",13211,14.1583333333333,42257.7916666667
"497",13213,15.3958333333333,37377.375
"498",13215,19.2541666666667,36148.2916666667
"499",13217,13.4791666666667,45524.625
"500",13219,7.45,64654
"501",13221,14.8416666666667,38627.125
"502",13223,8.16666666666667,56172.5833333333
"503",13225,21.9,36353.7916666667
"504",13227,11.8875,45944.7916666667
"505",13229,19.0333333333333,33601.25
"506",13231,11.6333333333333,46977.7916666667
"507",13233,17.8333333333333,34712.6666666667
"508",13235,20.7916666666667,32991
"509",13237,16.2958333333333,38112.7916666667
"510",13239,25.6958333333333,26040.9166666667
"511",13241,15.4166666666667,34987.5833333333
"512",13243,29.3791666666667,24427.0833333333
"513",13245,22.4791666666667,34045.6666666667
"514",13247,11.925,51187.25
"515",13249,18.3666666666667,34262.4583333333
"516",13251,22.4375,30559.9583333333
"517",13253,24.6416666666667,28877.9166666667
"518",13255,19.2541666666667,36479.5
"519",13257,18.025,32737.625
"520",13259,30.675,24918.875
"521",13261,26.2625,30891.2083333333
"522",13263,21.6458333333333,29156.1666666667
"523",13265,27.4458333333333,24605.25
"524",13267,26.2666666666667,30638.25
"525",13269,24.85,27534.7083333333
"526",13271,29.3666666666667,26099.4166666667
"527",13273,29.0083333333333,28009.5
"528",13275,20.7416666666667,33165.125
"529",13277,22.7416666666667,33386.5416666667
"530",13279,24.3875,29055.4166666667
"531",13281,14.375,34646.6666666667
"532",13283,27.0875,27155
"533",13285,17.95,36917.6666666667
"534",13287,27.45,26930
"535",13289,21.1833333333333,32285.875
"536",13291,15.0541666666667,35333.5
"537",13293,18.8083333333333,31859.75
"538",13295,15.4708333333333,35222.5
"539",13297,12.575,47646.8333333333
"540",13299,23.0416666666667,30170.5416666667
"541",13301,25.2791666666667,28242.7083333333
"542",13303,23.8083333333333,31552.5
"543",13305,20.8708333333333,34918.0833333333
"544",13307,19.9416666666667,30222.75
"545",13309,32.5541666666667,26324.25
"546",13311,13.9416666666667,38227.625
"547",13313,14.8,39570.9583333333
"548",13315,28.0458333333333,28106.2083333333
"549",13317,20.7458333333333,29261.75
"550",13319,18.8458333333333,34150.0833333333
"551",13321,20.8375,33867.2083333333
"552",15001,15.3875,44010.375
"553",15003,9.37916666666667,59542.2916666667
"554",15005,0,6074.66666666667
"555",15007,10.5375,50541.625
"556",15009,10.0782608695652,54352.1739130435
"557",16001,9.98333333333333,50310.3333333333
"558",16003,14.7875,33540.625
"559",16005,15.0416666666667,39955
"560",16007,12.7041666666667,37978.125
"561",16009,15.1208333333333,36125.5
"562",16011,14.2,40924.6666666667
"563",16013,7.89583333333333,55581.6666666667
"564",16015,12.1708333333333,43498.375
"565",16017,15.1541666666667,37182.125
"566",16019,11.8958333333333,46622.9166666667
"567",16021,16.125,34668.9583333333
"568",16023,15.2375,36205.625
"569",16025,8.97083333333333,41013.0833333333
"570",16027,16.0416666666667,38561.7083333333
"571",16029,10.4625,46016.5833333333
"572",16031,15.4083333333333,37896.625
"573",16033,15.2791666666667,36097.8333333333
"574",16035,15.0541666666667,36344.25
"575",16037,13.1666666666667,37581.0833333333
"576",16039,13.3291666666667,38875.9583333333
"577",16041,10.6791666666667,41724.3333333333
"578",16043,14.775,37792.9583333333
"579",16045,14.8458333333333,37132.9583333333
"580",16047,14.8,36119.6666666667
"581",16049,16.4875,33819.2916666667
"582",16051,11.9791666666667,44215.375
"583",16053,14.7791666666667,38025.5833333333
"584",16055,12.1083333333333,42548.4166666667
"585",16057,16.175,38037.6666666667
"586",16059,16.2708333333333,32874
"587",16061,14.6625,35382.1666666667
"588",16063,13.3875,37435.7916666667
"589",16065,21.8291666666667,35296.1666666667
"590",16067,15.1666666666667,36942.9166666667
"591",16069,12.6416666666667,40651.875
"592",16071,12.2291666666667,39561.7916666667
"593",16073,19.0791666666667,32038.25
"594",16075,15.6583333333333,37535.5833333333
"595",16077,15.5875,37248.4583333333
"596",16079,18.4833333333333,32511.3333333333
"597",16081,10.3166666666667,46401.5833333333
"598",16083,14.0875,38453.5
"599",16085,10.8666666666667,42833.9166666667
"600",16087,16.8833333333333,32648.0833333333
"601",17001,12.6583333333333,39750.5416666667
"602",17003,28.6166666666667,26534.375
"603",17005,12.9458333333333,41534.75
"604",17007,8.28333333333333,55102.3333333333
"605",17009,14.3333333333333,39622.4166666667
"606",17011,10.0458333333333,43394.25
"607",17013,11.075,40554.5833333333
"608",17015,11.2083333333333,40685.5
"609",17017,11.9375,38793.7083333333
"610",17019,16.3416666666667,41995.625
"611",17021,12.1541666666667,40514
"612",17023,11.7333333333333,40673.3333333333
"613",17025,13.4791666666667,35160.4166666667
"614",17027,8.3125,50299.5833333333
"615",17029,16.9083333333333,36343.125
"616",17031,15.25,47707.625
"617",17033,13.0083333333333,38804.4583333333
"618",17035,11.2875,40649.9583333333
"619",17037,11.9333333333333,49328.8333333333
"620",17039,10.4125,45300
"621",17041,9.1625,44181.7916666667
"622",17043,5.42916666666667,70539.9166666667
"623",17045,13.6083333333333,37825.7916666667
"624",17047,10.8291666666667,37986.125
"625",17049,9.5125,44387.7083333333
"626",17051,15.4958333333333,35598.7083333333
"627",17053,9.56666666666667,43524.5833333333
"628",17055,17.6541666666667,32147.25
"629",17057,13.4083333333333,37891.375
"630",17059,17.9541666666667,32084.7916666667
"631",17061,14.3166666666667,35684.8333333333
"632",17063,6.32916666666667,58855.0416666667
"633",17065,13.9708333333333,35882.3333333333
"634",17067,11.1166666666667,40468.2083333333
"635",17069,19.1083333333333,31075.2083333333
"636",17071,11.2291666666667,39592.3333333333
"637",17073,9.60833333333333,45276.5416666667
"638",17075,11.1583333333333,41227
"639",17077,24,29844.0833333333
"640",17079,10.925,41162.0833333333
"641",17081,16.0041666666667,37391
"642",17083,9.85416666666667,46471.8333333333
"643",17085,8.73333333333333,44259.4583333333
"644",17087,15.15,37612.3333333333
"645",17089,8.56666666666667,62142.2916666667
"646",17091,13.5916666666667,44756.25
"647",17093,4.09166666666667,73990.2083333333
"648",17095,14.7333333333333,36877.4583333333
"649",17097,7.27083333333333,70384.25
"650",17099,11.1458333333333,44724.75
"651",17101,15.4,34940.6666666667
"652",17103,9.975,45188.9166666667
"653",17105,10.7,46775.75
"654",17107,11.7458333333333,43906.4166666667
"655",17109,18.8583333333333,35616.9166666667
"656",17111,5.25,69429.375
"657",17113,11.0625,53442.9583333333
"658",17115,14.975,41592.125
"659",17117,11.85,41365.4166666667
"660",17119,11.8291666666667,46329.5
"661",17121,15.7583333333333,36483.4583333333
"662",17123,9.0625,45103.25
"663",17125,12.7916666666667,39360.8333333333
"664",17127,15.6875,35524.4583333333
"665",17129,9.00416666666667,52062.375
"666",17131,9.2,46047.0416666667
"667",17133,4.50416666666667,63118.1666666667
"668",17135,14.125,38256.6666666667
"669",17137,13.0791666666667,40663.4583333333
"670",17139,9.31666666666667,44453.7916666667
"671",17141,8.74583333333333,49271.6666666667
"672",17143,14.4708333333333,44563.75
"673",17145,15.0625,36982.2083333333
"674",17147,6.58333333333333,52758.25
"675",17149,14.8541666666667,34854.1666666667
"676",17151,17.4458333333333,33835.125
"677",17153,23.55,28606.1666666667
"678",17155,7.33333333333333,50683.0833333333
"679",17157,12.7541666666667,40775.5833333333
"680",17159,13.775,36455.5833333333
"681",17161,12.5916666666667,42383.1666666667
"682",17163,15.8458333333333,42579.5
"683",17165,18.6,32374.9166666667
"684",17167,11.9333333333333,47719.7916666667
"685",17169,11.5166666666667,39819.5833333333
"686",17171,10.7916666666667,41337.7083333333
"687",17173,10.4625,41496.75
"688",17175,10.1875,42142.0833333333
"689",17177,12.0666666666667,41742.875
"690",17179,8.42916666666667,49617.8333333333
"691",17181,16.5541666666667,35523.0833333333
"692",17183,16.7083333333333,36890.0416666667
"693",17185,12.7458333333333,40147.8333333333
"694",17187,12.7625,39077.5
"695",17189,8.30833333333333,45900.5
"696",17191,13.3708333333333,36269.2083333333
"697",17193,14.5083333333333,36099.9583333333
"698",17195,10.5583333333333,42399.7916666667
"699",17197,6.8,66482.3333333333
"700",17199,15.05,37426
"701",17201,13.3083333333333,44338.4583333333
"702",17203,6.175,58544.4166666667
"703",18001,12.5083333333333,42956.625
"704",18003,11.8458333333333,44922.625
"705",18005,9.69583333333333,48464.3333333333
"706",18007,9.57083333333333,42328.875
"707",18009,12.3,36890.3333333333
"708",18011,6.1875,61137.9583333333
"709",18013,10.1958333333333,47103.9166666667
"710",18015,8.63333333333333,46167.0416666667
"711",18017,11.6625,39581.7916666667
"712",18019,10.4583333333333,43395.5
"713",18021,11.775,40195.4583333333
"714",18023,11.1916666666667,43318.4166666667
"715",18025,16.3208333333333,35093.9583333333
"716",18027,13.9958333333333,38424.2083333333
"717",18029,8.14166666666667,52413.9583333333
"718",18031,10.675,44263.3333333333
"719",18033,8.4375,46017.0833333333
"720",18035,17.6375,35962
"721",18037,6.49166666666667,50054.25
"722",18039,11.4416666666667,45091.9583333333
"723",18041,13.8208333333333,37986.2083333333
"724",18043,10.4958333333333,47518.6666666667
"725",18045,10.9041666666667,40666.2083333333
"726",18047,9.60416666666667,47019.625
"727",18049,11.1708333333333,40551.4166666667
"728",18051,9.85,43112.6666666667
"729",18053,15.9166666666667,36853.375
"730",18055,12.9583333333333,38512.4166666667
"731",18057,4.025,78712.7916666667
"732",18059,5.65416666666667,59945.5
"733",18061,9.625,46257.9583333333
"734",18063,4.95416666666667,62532.1666666667
"735",18065,12.3541666666667,39627.625
"736",18067,12.8833333333333,44414.5416666667
"737",18069,9.04583333333333,43596.7916666667
"738",18071,10.8583333333333,41979.125
"739",18073,8.60833333333333,48398.5833333333
"740",18075,12.8833333333333,36964.2916666667
"741",18077,12.7583333333333,40108.7083333333
"742",18079,12.1375,40059.5416666667
"743",18081,7.64583333333333,56140.4583333333
"744",18083,16.1166666666667,36105.3333333333
"745",18085,8.8375,47561.9583333333
"746",18087,9.85416666666667,45975
"747",18089,15.1916666666667,43828.8333333333
"748",18091,12.8375,42878.6666666667
"749",18093,12.0166666666667,39563.625
"750",18095,13.7083333333333,39896.4166666667
"751",18097,15.85,40450.7916666667
"752",18099,9.6375,44607.375
"753",18101,11.9666666666667,40369.9583333333
"754",18103,12.95,39983.75
"755",18105,18.3375,37864
"756",18107,10.8583333333333,43485.7083333333
"757",18109,9.31666666666667,50735.0416666667
"758",18111,9.975,44223.5
"759",18113,9.5,44478
"760",18115,8.78333333333333,44762.3333333333
"761",18117,14.7666666666667,34462.875
"762",18119,12.7625,38893.75
"763",18121,14.3541666666667,38078.5
"764",18123,11.55,40150
"765",18125,10.7708333333333,39116.375
"766",18127,8.1,57028.2916666667
"767",18129,8.62083333333333,51736.9166666667
"768",18131,11.5666666666667,39881.4166666667
"769",18133,10.8541666666667,43881.7083333333
"770",18135,13.6958333333333,37603.5833333333
"771",18137,9.725,44480.375
"772",18139,11.0208333333333,41692.1666666667
"773",18141,13.7583333333333,41561.375
"774",18143,15.1583333333333,37134.125
"775",18145,9.8,46640.7083333333
"776",18147,8.95416666666667,46764.375
"777",18149,14.5833333333333,37652.0416666667
"778",18151,9.68333333333333,44496
"779",18153,14.4333333333333,37301.25
"780",18155,14.7916666666667,38368.0416666667
"781",18157,15.4208333333333,41877.5833333333
"782",18159,7.84166666666667,49851.375
"783",18161,11.2083333333333,40516.0416666667
"784",18163,14.1458333333333,39448
"785",18165,11.6208333333333,38989.0416666667
"786",18167,17.1208333333333,35897.1666666667
"787",18169,10.625,41833.8333333333
"788",18171,8.65833333333333,45940.875
"789",18173,6.90833333333333,55916.1666666667
"790",18175,13.35,38041.375
"791",18177,15.6875,36349.25
"792",18179,7.95,46223.7083333333
"793",18181,9.65416666666667,42236.75
"794",18183,7.10416666666667,48590.0416666667
"795",19001,10.2833333333333,40731.875
"796",19003,12.5208333333333,36208.5
"797",19005,11.4625,38190.6666666667
"798",19007,16.6208333333333,32386.7916666667
"799",19009,10.4666666666667,39204.9166666667
"800",19011,7.77916666666667,50107.25
"801",19013,13.8666666666667,41395.9166666667
"802",19015,8.67916666666667,46164.0833333333
"803",19017,7.05,49916.125
"804",19019,10.3041666666667,44944.7083333333
"805",19021,11.0833333333333,40685.625
"806",19023,8.97083333333333,43370.75
"807",19025,11.4583333333333,39536.6666666667
"808",19027,8.75833333333333,43915.7083333333
"809",19029,12.1375,37830.75
"810",19031,7.2625,49280.7083333333
"811",19033,10.7166666666667,41027.625
"812",19035,9.2125,41972.375
"813",19037,9.15833333333333,42152
"814",19039,11.8583333333333,38647.875
"815",19041,9.44166666666667,42276.1666666667
"816",19043,10.5166666666667,39693.9166666667
"817",19045,11.8708333333333,41779.6666666667
"818",19047,12.1791666666667,40264.9583333333
"819",19049,5.775,61612.2916666667
"820",19051,14.2916666666667,37726.9583333333
"821",19053,19.1625,30980.2916666667
"822",19055,9.67916666666667,44573.4166666667
"823",19057,12.8625,40378.0416666667
"824",19059,7.8,45436.75
"825",19061,9.70416666666667,45604.6666666667
"826",19063,11.0333333333333,38650.9166666667
"827",19065,12.55,37426.75
"828",19067,11.725,39775.75
"829",19069,10.3,41886.625
"830",19071,11.2541666666667,42425.9166666667
"831",19073,10.9291666666667,39886.5416666667
"832",19075,6.20833333333333,49546.75
"833",19077,9.7875,42892.875
"834",19079,8.84166666666667,44167.0833333333
"835",19081,8.25833333333333,44147.2916666667
"836",19083,10.3583333333333,41252.75
"837",19085,10.3791666666667,43568.375
"838",19087,11.3541666666667,42406.9583333333
"839",19089,10.9583333333333,39647.9583333333
"840",19091,9.35416666666667,43340.0416666667
"841",19093,10.1333333333333,41881.375
"842",19095,6.97916666666667,48375.7916666667
"843",19097,11.7291666666667,39656.75
"844",19099,8.775,46268.7916666667
"845",19101,13.9333333333333,37528.0416666667
"846",19103,13.3125,47580.0833333333
"847",19105,10.1375,43264.5416666667
"848",19107,12.0041666666667,39223
"849",19109,9.9375,42300.9583333333
"850",19111,13.3791666666667,39304.7083333333
